dateTime,measure,value
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/692820-level-stage-i-15_min-m,0.802
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/024024-level-1-i-15_min-m,0.701
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/713040-level-stage-i-15_min-m,1.115
2022-11-25T10:30:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/L0930-level-stage-i-15_min-m,2.418
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/738360-level-stage-i-15_min-m,0.014
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/690554-level-logged-i-15_min-m,1.864
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/E4828-level-stage-i-15_min-mASD,0.634
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/46132-wind-direction-i-15_min-deg,301.070
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/E641-flow--i-15_min-m3_s,23.989
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/531180-level-stage-i-15_min-m,0.408
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/45214-level-stage-i-15_min-m,0.570
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/694670-wind-direction-Mean-15_min-deg,192
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/E10440-level-stage-i-15_min-mASD,0.257
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/023042-level-stage-i-15_min-m,0.403
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/E14563-flow--i-15_min-m3_s,0.65
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/270669TP-rainfall-tipping_bucket_raingauge-t-15_min-mm,0.0
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/49163-level-stage-i-15_min-m,0.388
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/E11341-level-stage-i-15_min-mAOD,9.266
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/5339TH-level-stage-i-15_min-mASD,0.254
2022-11-25T10:51:11Z,http://environment.data.gov.uk/flood-monitoring/id/measures/E60701-level-stage-i-15_min-mASD,0.610
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/E3952-flow--i-15_min-m3_s,6.894
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/F2108-level-stage-i-15_min-m,0.401
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/4158-level-stage-i-15_min-mASD,1.478
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/2849TH-level-stage-i-15_min-mASD,0.134
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/E12810-level-stage-i-15_min-mASD,0.168
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/2427TH-flow--Mean-15_min-m3_s,0.067
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/448115-level-stage-i-15_min-m,0.152
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/47117-level-stage-i-15_min-m,1.657
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/445529-level-stage-i-15_min-m,0.360
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/L1255-level-stage-i-15_min-m,0.274
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/600683-rainfall-tipping_bucket_raingauge-t-15_min-mm,0.0
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/E7060-flow--i-15_min-m3_s,0.369
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/L3250-level-stage-i-15_min-mAOD,0.157
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/E7780-rainfall-tipping_bucket_raingauge-t-15_min-mm,0.0
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/764050-level-stage-i-15_min-m,0.873
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/023018-level-stage-i-15_min-m,0.131
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/006077-rainfall-tipping_bucket_raingauge-t-15_min-mm,0.0
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/E24834-level-stage-i-15_min-mAOD,29.387
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/2941TH-level-stage-i-15_min-mASD,0.774
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/3687-rainfall-tipping_bucket_raingauge-t-15_min-mm,0.0
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/E6642-level-stage-i-15_min-mASD,0.073
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/4200-level-stage-i-15_min-mASD,0.398
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/52130-level-stage-i-15_min-m,0.243
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/692419-level-stage-i-15_min-m,0.224
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/694748-level-stage-i-15_min-m,0.939
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/45182-level-stage-i-15_min-m,0.508
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/E700-level-stage-i-15_min-mAOD,12.767
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/48113-level-tidal_level-i-15_min-m,1.363
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/E2365-rainfall-tipping_bucket_raingauge-t-15_min-mm,0.000
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/2225-level-stage-i-15_min-mASD,0.131
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/F1608-level-stage-i-15_min-m,0.457
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/E70024-level-tidal_level-Mean-15_min-m,2.506
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/2195-level-stage-i-5_min-mASD,4.892
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/055807_TG_320-level-stage-i-15_min-mASD,2.848
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/2039-level-stage-i-15_min-mASD,0.892
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/3099-rainfall-tipping_bucket_raingauge-t-15_min-mm,0.0
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/238605TP-rainfall-tipping_bucket_raingauge-t-15_min-mm,0.0
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/2083-level-stage-i-15_min-mASD,0.477
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/E1700-rainfall-tipping_bucket_raingauge-t-15_min-mm,0.0
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/E12793-flow--i-15_min-m3_s,1.59
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/2293TH-level-stage-i-15_min-mASD,1.284
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/E71639-level-tidal_level-Mean-15_min-mAOD,2.967
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/E13600-rainfall-tipping_bucket_raingauge-t-15_min-mm,0.0
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/E2710-level-stage-i-15_min-mASD,0.621
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/300001TP-rainfall-tipping_bucket_raingauge-t-15_min-mm,0.0
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/4050TH-level-stage-i-15_min-mASD,0.521
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/E14980-level-tidal_level-i-15_min-mAOD,1.453
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/2302TH-level-downstage-i-15_min-mASD,2.406
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/4381TH-level-downstage-i-15_min-mASD,0.287
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/021030-level-stage-i-15_min-m,0.115
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/E15110-level-tidal_level-i-15_min-mAOD,1.900
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/2705-level-stage-i-15_min-mASD,0.236
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/L2304-level-stage-i-15_min-m,2.754
2022-11-25T10:30:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/52106-level-tidal_level-i-15_min-mAOD,-0.041
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/L17032-level-stage-i-15_min-m,0.413
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/E8770-rainfall-tipping_bucket_raingauge-t-15_min-mm,0.0
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/E4988-level-stage-i-15_min-mAOD,29.530
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/E11060-rainfall-tipping_bucket_raingauge-t-15_min-mm,0.0
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/4022GW-level-groundwater-i-15_min-mBDAT,2.769
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/024027-level-stage-i-15_min-m,0.282
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/E4510-rainfall-tipping_bucket_raingauge-t-15_min-mm,0.0
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/L1816-level-stage-i-15_min-m,0.556
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/593893-rainfall-tipping_bucket_raingauge-t-15_min-mm,0.0
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/0290TH-level-downstage-i-15_min-mASD,-0.281
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/E9120-level-stage-i-15_min-mAOD,11.860
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/F0203-level-stage-i-15_min-m,0.846
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/L3693-level-stage-i-15_min-m,0.986
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/E1154-flow--i-15_min-m3_s,8.899
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/L3313-level-stage-i-15_min-mAOD,0.680
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/1302TH-level-stage-i-15_min-mASD,0.139
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/577271-rainfall-tipping_bucket_raingauge-t-15_min-mm,0.0
2022-11-25T10:30:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/F0908-level-stage-i-15_min-m,1.846
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/45131-level-stage-i-15_min-m,0.629
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/53125-level-stage-i-15_min-m,1.117
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/2129-level-stage-i-15_min-mASD,0.181
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/E2862-level-stage-i-15_min-mASD,0.389
2022-11-25T10:30:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/L24013-level-stage-i-15_min-mAOD,1.671
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/E72339-level-tidal_level-Mean-15_min-mAOD,-1.950
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/E4060-level-stage-i-15_min-mASD,0.729
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/E73424-level-tidal_level-Mean-15_min-m,9.632
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/1934TH-level-stage-i-15_min-mASD,0.701
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/0710TH-level-stage-i-15_min-mASD,2.045
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/1087-rainfall-tipping_bucket_raingauge-t-15_min-mm,0.0
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/E8290-rainfall-tipping_bucket_raingauge-t-15_min-mm,0.0
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/2490TH-level-stage-i-15_min-mASD,1.806
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/023016-level-stage-i-15_min-m,0.270
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/E3826-level-stage-i-15_min-mAOD,2.294
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/604142-rainfall-tipping_bucket_raingauge-t-15_min-mm,0.0
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/E11692-flow--i-15_min-m3_s,0.946
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/712415-level-stage-i-15_min-m,0.411
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/44110-level-stage-i-15_min-m,0.286
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/768005-level-stage-i-15_min-m,0.148
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/E1672-level-stage-i-15_min-mASD,1.334
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/52248-level-stage-i-15_min-m,8.120
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/E11090-level-stage-i-15_min-mASD,0.298
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/3346-rainfall-tipping_bucket_raingauge-t-15_min-mm,0.0
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/240201TP-rainfall-tipping_bucket_raingauge-t-15_min-mm,0.0
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/008062-rainfall-tipping_bucket_raingauge-t-15_min-mm,0.0
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/E13980-rainfall-tipping_bucket_raingauge-t-15_min-mm,0.0
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/4710-level-stage-i-15_min-mASD,0.835
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/301666-rainfall-tipping_bucket_raingauge-t-15_min-mm,0.0
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/52241-level-stage-i-15_min-m,4.117
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/768005-level-downstage-i-15_min-m,0.130
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/593362-rainfall-tipping_bucket_raingauge-t-15_min-mm,0.0
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/4166-level-stage-i-15_min-mASD,1.139
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/078530-rainfall-tipping_bucket_raingauge-t-15_min-mm,0.0
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/L3314-level-1-i-15_min-mAOD,0.524
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/2621-level-stage-i-15_min-mASD,0.505
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/3803TH-level-stage-i-15_min-mASD,6.883
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/E4423-flow--i-15_min-m3_s,3.622
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/4121-level-stage-i-15_min-mASD,0.410
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/E12450-level-stage-i-15_min-mASD,0.548
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/L2203-level-stage-i-15_min-m,0.698
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/5459TH-level-stage-i-15_min-mASD,1.714
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/1289TH-level-stage-i-15_min-mASD,0.761
2022-11-25T10:30:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/F0304-level-stage-i-15_min-m,1.444
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/0903TH-level-downstage-i-15_min-mASD,2.910
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/E22346-flow-stage-i-15_min-m3_s,0.922
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/52105-rainfall-tipping_bucket_raingauge-t-15_min-mm,0.000
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/2569TH-level-stage-i-15_min-mASD,0.049
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/52112-level-stage-i-15_min-m,1.163
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/2723TH-level-1-i-15_min-_,28.970
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/0913TH-level-stage-i-15_min-mASD,0.966
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/713115-flow-logged-i-15_min-m3_s,0.012
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/692810-level-stage-i-15_min-m,0.157
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/690155-level-stage-i-15_min-m,0.516
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/L2810-level-stage-i-15_min-mAOD,8.486
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/700309-level-stage-i-15_min-m,0.860
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/2846TH-level-stage-i-15_min-mASD,0.394
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/1923TH-level-stage-i-15_min-mASD,0.892
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/3080TH-flow--Mean-15_min-m3_s,9.961
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/4036-flow--i-15_min-m3_s,1.287
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/2255-level-stage-i-15_min-mASD,0.170
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/3635TH-level-stage-i-15_min-mASD,0.685
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/L1731B-level-stage-i-15_min-m,0.366
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/685519-level-stage-i-15_min-m,1.179
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/0924SE-rainfall-tipping_bucket_raingauge-t-15_min-mm,0.0
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/E7290-level-tidal_level-i-15_min-mAOD,3.428
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/E70039-level-tidal_level-Mean-15_min-mAOD,1.006
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/46136-flow-1-i-15_min-m3_s,18.522
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/2915-level-stage-i-15_min-mASD,2.618
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/531168-level-downstage-i-15_min-mAOD,49.031
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/261923TP-rainfall-tipping_bucket_raingauge-t-15_min-mm,0.0
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/731013-level-stage-i-15_min-m,0.576
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/E12022-flow--i-15_min-m3_s,0.588
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/0680TH-level-stage-i-15_min-mASD,0.711
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/53131-level-stage-i-15_min-m,0.456
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/2821TH-level-stage-i-15_min-mASD,0.926
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/290200TP-rainfall-tipping_bucket_raingauge-t-15_min-mm,0.0
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/024009-level-stage-i-15_min-m,0.881
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/2549-level-stage-i-15_min-mASD,0.228
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/E74439-level-tidal_level-Mean-15_min-mAOD,1.252
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/760101-level-stage-i-15_min-m,0.597
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/L0800-level-stage-i-15_min-mAOD,10.498
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/690340-level-stage-i-15_min-m,0.770
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/5442TH-level-stage-i-15_min-mASD,0.794
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/2702TH-level-downstage-i-15_min-mASD,2.782
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/579623-rainfall-tipping_bucket_raingauge-t-15_min-mm,0.0
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/E71963-level-stage-i-15_min-m,0.431
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/2896TH-level-downstage-i-15_min-mASD,-0.101
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/L1389-level-stage-i-15_min-m,-0.001
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/4383TH-level-stage-i-15_min-mASD,0.936
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/43160-level-stage-i-15_min-m,0.538
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/E2420-rainfall-tipping_bucket_raingauge-t-15_min-mm,0.0
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/E72824-level-tidal_level-Mean-15_min-m,6.497
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/4183-level-stage-i-15_min-mASD,0.873
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/L28091-level-stage-i-15_min-m,0.990
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/4019-level-stage-i-15_min-mASD,2.559
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/F0815-level-stage-i-15_min-m,0.200
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/43173-level-groundwater-i-15_min-mAOD,134.075
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/710320-level-stage-i-15_min-m,0.252
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/530173-level-stage-i-15_min-mAOD,0.065
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/582970-rainfall-tipping_bucket_raingauge-t-15_min-mm,0.0
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/52125-level-stage-i-15_min-mAOD,7.857
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/53192-level-stage-i-15_min-m,1.172
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/E576-level-stage-i-15_min-mAOD,13.166
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/1748-rainfall-tipping_bucket_raingauge-t-15_min-mm,0.0
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/L1505-level-stage-i-15_min-m,0.331
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/3235TH-level-stage-i-15_min-mASD,3.226
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/E6619-flow--i-15_min-m3_s,5.507
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/E9360-rainfall-tipping_bucket_raingauge-t-15_min-mm,0.0
2022-11-25T10:30:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/E73639-north_west-level-tidal_level-Mean-15_min-mAOD,3.283
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/085960-rainfall-tipping_bucket_raingauge-t-15_min-mm,0.0
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/076204-rainfall-tipping_bucket_raingauge-t-15_min-mm,0.0
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/1552-rainfall-tipping_bucket_raingauge-t-15_min-mm,0.0
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/4189TH-level-downstage-i-15_min-mASD,-0.120
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/693032-level-stage-i-15_min-m,1.443
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/49153-level-stage-i-15_min-m,0.127
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/E4330-level-stage-i-15_min-mASD,0.325
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/575092-rainfall-tipping_bucket_raingauge-t-15_min-mm,0.0
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/52205-level-stage-i-15_min-m,0.699
2022-11-25T10:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/E3474-rainfall-tipping_bucket_raingauge-t-15_min-mm,0.0
